F Wholetone,B Altered,5,"[11, 9, 3, 5, 7]",F,Wholetone,B,Altered
F Wholetone,A Altered,5,"[1, 3, 9, 5, 7]",F,Wholetone,A,Altered
F Wholetone,C sharp Altered,5,"[1, 11, 9, 5, 7]",F,Wholetone,C sharp,Altered
F Wholetone,G Altered,5,"[11, 1, 3, 5, 7]",F,Wholetone,G,Altered
B Major,F Augmented,3,"[8, 1, 4]",B,Major,F,Augmented
F Augmented,E flat Harmonic Major,2,"[8, 5]",F,Augmented,E flat,Harmonic Major
F Augmented,B Harmonic Minor,2,"[1, 4]",F,Augmented,B,Harmonic Minor
F Augmented,B Harmonic Major,2,"[1, 4]",F,Augmented,B,Harmonic Major
F Augmented,E flat Harmonic Minor,2,"[8, 5]",F,Augmented,E flat,Harmonic Minor
F Augmented,G Harmonic Major,2,"[0, 9]",F,Augmented,G,Harmonic Major
F Augmented,G Harmonic Minor,2,"[0, 9]",F,Augmented,G,Harmonic Minor
F Augmented,B flat Major,3,"[0, 9, 5]",F,Augmented,B flat,Major
F Augmented,G sharp Harmonic Minor,3,"[8, 1, 4]",F,Augmented,G sharp,Harmonic Minor
F Augmented,F sharp Major,3,"[8, 1, 5]",F,Augmented,F sharp,Major
F Augmented,E flat Altered,3,"[1, 4, 9]",F,Augmented,E flat,Altered
F Augmented,F sharp Altered,3,"[0, 9, 4]",F,Augmented,F sharp,Altered
F Augmented,B Altered,3,"[0, 9, 5]",F,Augmented,B,Altered
F Augmented,E flat Major,3,"[0, 8, 5]",F,Augmented,E flat,Major
F Augmented,B Major,3,"[8, 1, 4]",F,Augmented,B,Major
F Augmented,F sharp Harmonic Major,3,"[8, 1, 5]",F,Augmented,F sharp,Harmonic Major
F Augmented,E Harmonic Minor,3,"[0, 9, 4]",F,Augmented,E,Harmonic Minor
F Augmented,C Harmonic Minor,3,"[0, 8, 5]",F,Augmented,C,Harmonic Minor
F Augmented,D Harmonic Major,3,"[1, 4, 9]",F,Augmented,D,Harmonic Major
F Augmented,C Augmented,3,"[0, 8, 4]",F,Augmented,C,Augmented
F Augmented,F Wholetone,3,"[1, 5, 9]",F,Augmented,F,Wholetone
F Augmented,B flat Harmonic Major,3,"[0, 9, 5]",F,Augmented,B flat,Harmonic Major
F Augmented,D Major,3,"[1, 4, 9]",F,Augmented,D,Major
F Augmented,B flat Augmented,3,"[1, 5, 9]",F,Augmented,B flat,Augmented
F Augmented,G Altered,3,"[8, 1, 5]",F,Augmented,G,Altered
F Augmented,D Altered,3,"[0, 8, 5]",F,Augmented,D,Altered
F Augmented,B flat Altered,3,"[8, 1, 4]",F,Augmented,B flat,Altered
F Augmented,C Wholetone,3,"[0, 8, 4]",F,Augmented,C,Wholetone
F Augmented,G Major,3,"[0, 9, 4]",F,Augmented,G,Major
F Augmented,B flat Harmonic Minor,4,"[0, 1, 5, 9]",F,Augmented,B flat,Harmonic Minor
F Augmented,G Octatonic,4,"[8, 1, 4, 5]",F,Augmented,G,Octatonic
F Augmented,C Major,4,"[0, 9, 4, 5]",F,Augmented,C,Major
F Augmented,F Altered,4,"[8, 1, 5, 9]",F,Augmented,F,Altered
F Augmented,E Harmonic Major,4,"[0, 8, 4, 9]",F,Augmented,E,Harmonic Major
F Augmented,G sharp Harmonic Major,4,"[0, 1, 4, 8]",F,Augmented,G sharp,Harmonic Major
F Augmented,F sharp Harmonic Minor,4,"[8, 1, 5, 9]",F,Augmented,F sharp,Harmonic Minor
F Augmented,C Octatonic,4,"[0, 1, 4, 9]",F,Augmented,C,Octatonic
F Augmented,E Major,4,"[8, 1, 4, 9]",F,Augmented,E,Major
F Augmented,F Octatonic,4,"[0, 8, 5, 9]",F,Augmented,F,Octatonic
F Augmented,C sharp Major,4,"[0, 1, 5, 8]",F,Augmented,C sharp,Major
F Augmented,D Harmonic Minor,4,"[1, 4, 5, 9]",F,Augmented,D,Harmonic Minor
F Augmented,E Altered,4,"[0, 8, 4, 5]",F,Augmented,E,Altered
F Augmented,A Altered,4,"[0, 1, 5, 9]",F,Augmented,A,Altered
F Augmented,C sharp Altered,4,"[1, 4, 5, 9]",F,Augmented,C sharp,Altered
F Augmented,A Major,4,"[8, 1, 4, 9]",F,Augmented,A,Major
F Augmented,C Harmonic Major,4,"[0, 8, 4, 5]",F,Augmented,C,Harmonic Major
F Augmented,G sharp Altered,4,"[0, 8, 4, 9]",F,Augmented,G sharp,Altered
F Augmented,C Altered,4,"[0, 1, 4, 8]",F,Augmented,C,Altered
F Augmented,G sharp Major,4,"[0, 1, 5, 8]",F,Augmented,G sharp,Major
F Augmented,F Major,4,"[0, 9, 4, 5]",F,Augmented,F,Major
F Augmented,A Harmonic Major,5,"[8, 1, 4, 5, 9]",F,Augmented,A,Harmonic Major
F Augmented,A Harmonic Minor,5,"[0, 8, 4, 5, 9]",F,Augmented,A,Harmonic Minor
F Augmented,F Harmonic Minor,5,"[0, 1, 4, 5, 8]",F,Augmented,F,Harmonic Minor
F Augmented,C sharp Harmonic Minor,5,"[0, 1, 4, 8, 9]",F,Augmented,C sharp,Harmonic Minor
F Augmented,F Harmonic Major,5,"[0, 1, 4, 5, 9]",F,Augmented,F,Harmonic Major
F Augmented,C sharp Harmonic Major,5,"[0, 1, 5, 8, 9]",F,Augmented,C sharp,Harmonic Major
B Major,A Altered,3,"[1, 10, 3]",B,Major,A,Altered
A Altered,A Major,2,"[1, 9]",A,Altered,A,Major
A Altered,B flat Altered,2,"[1, 10]",A,Altered,B flat,Altered
A Altered,C Wholetone,2,"[0, 10]",A,Altered,C,Wholetone
A Altered,G sharp Altered,2,"[0, 9]",A,Altered,G sharp,Altered
A Altered,B Harmonic Minor,3,"[1, 10, 7]",A,Altered,B,Harmonic Minor
A Altered,A Harmonic Major,3,"[1, 5, 9]",A,Altered,A,Harmonic Major
A Altered,A Harmonic Minor,3,"[0, 9, 5]",A,Altered,A,Harmonic Minor
A Altered,E Harmonic Major,3,"[0, 9, 3]",A,Altered,E,Harmonic Major
A Altered,B Major,3,"[1, 10, 3]",A,Altered,B,Major
A Altered,F sharp Harmonic Major,3,"[1, 10, 5]",A,Altered,F sharp,Harmonic Major
A Altered,E flat Harmonic Minor,3,"[10, 3, 5]",A,Altered,E flat,Harmonic Minor
A Altered,F sharp Harmonic Minor,3,"[1, 5, 9]",A,Altered,F sharp,Harmonic Minor
A Altered,E Major,3,"[1, 3, 9]",A,Altered,E,Major
A Altered,C Augmented,3,"[0, 3, 7]",A,Altered,C,Augmented
A Altered,D Major,3,"[1, 9, 7]",A,Altered,D,Major
A Altered,G Augmented,3,"[10, 3, 7]",A,Altered,G,Augmented
A Altered,C Harmonic Major,3,"[0, 5, 7]",A,Altered,C,Harmonic Major
A Altered,G Major,3,"[0, 9, 7]",A,Altered,G,Major
A Altered,E flat Harmonic Major,4,"[10, 3, 5, 7]",A,Altered,E flat,Harmonic Major
A Altered,B Harmonic Major,4,"[1, 10, 3, 7]",A,Altered,B,Harmonic Major
A Altered,G Octatonic,4,"[1, 10, 5, 7]",A,Altered,G,Octatonic
A Altered,C Major,4,"[0, 9, 5, 7]",A,Altered,C,Major
A Altered,G sharp Harmonic Minor,4,"[1, 10, 3, 7]",A,Altered,G sharp,Harmonic Minor
A Altered,F Altered,4,"[1, 3, 5, 9]",A,Altered,F,Altered
A Altered,F sharp Major,4,"[1, 10, 3, 5]",A,Altered,F sharp,Major
A Altered,E flat Altered,4,"[1, 3, 9, 7]",A,Altered,E flat,Altered
A Altered,F sharp Altered,4,"[0, 9, 10, 7]",A,Altered,F sharp,Altered
A Altered,E Harmonic Minor,4,"[0, 9, 3, 7]",A,Altered,E,Harmonic Minor
A Altered,C Harmonic Minor,4,"[0, 3, 5, 7]",A,Altered,C,Harmonic Minor
A Altered,D Harmonic Major,4,"[1, 10, 9, 7]",A,Altered,D,Harmonic Major
A Altered,C sharp Harmonic Minor,4,"[0, 1, 3, 9]",A,Altered,C sharp,Harmonic Minor
A Altered,F Octatonic,4,"[0, 9, 3, 5]",A,Altered,F,Octatonic
A Altered,E Altered,4,"[0, 10, 5, 7]",A,Altered,E,Altered
A Altered,G Harmonic Major,4,"[0, 9, 3, 7]",A,Altered,G,Harmonic Major
A Altered,F Augmented,4,"[0, 1, 5, 9]",A,Altered,F,Augmented
A Altered,C sharp Altered,4,"[1, 9, 5, 7]",A,Altered,C sharp,Altered
A Altered,B flat Augmented,4,"[1, 10, 5, 9]",A,Altered,B flat,Augmented
A Altered,D Altered,4,"[0, 10, 3, 5]",A,Altered,D,Altered
A Altered,C Altered,4,"[0, 1, 10, 3]",A,Altered,C,Altered
A Altered,B Altered,5,"[0, 9, 3, 5, 7]",A,Altered,B,Altered
A Altered,E flat Major,5,"[0, 10, 3, 5, 7]",A,Altered,E flat,Major
A Altered,G sharp Harmonic Major,5,"[0, 1, 10, 3, 7]",A,Altered,G sharp,Harmonic Major
A Altered,F Harmonic Minor,5,"[0, 1, 10, 5, 7]",A,Altered,F,Harmonic Minor
A Altered,C sharp Major,5,"[0, 1, 10, 3, 5]",A,Altered,C sharp,Major
A Altered,D Harmonic Minor,5,"[1, 10, 9, 5, 7]",A,Altered,D,Harmonic Minor
A Altered,F Wholetone,5,"[1, 3, 9, 5, 7]",A,Altered,F,Wholetone
A Altered,B flat Harmonic Major,5,"[0, 9, 10, 3, 5]",A,Altered,B flat,Harmonic Major
A Altered,G Altered,5,"[1, 10, 3, 5, 7]",A,Altered,G,Altered
A Altered,C sharp Harmonic Major,5,"[0, 1, 3, 5, 9]",A,Altered,C sharp,Harmonic Major
A Altered,G Harmonic Minor,5,"[0, 9, 10, 3, 7]",A,Altered,G,Harmonic Minor
A Altered,F Major,5,"[0, 9, 10, 5, 7]",A,Altered,F,Major
A Altered,B flat Major,6,"[0, 3, 5, 7, 9, 10]",A,Altered,B flat,Major
A Altered,B flat Harmonic Minor,6,"[0, 1, 3, 5, 9, 10]",A,Altered,B flat,Harmonic Minor
A Altered,C Octatonic,6,"[0, 1, 3, 7, 9, 10]",A,Altered,C,Octatonic
A Altered,F Harmonic Major,6,"[0, 1, 5, 7, 9, 10]",A,Altered,F,Harmonic Major
A Altered,G sharp Major,6,"[0, 1, 3, 5, 7, 10]",A,Altered,G sharp,Major
B Major,B flat Harmonic Major,3,"[10, 3, 6]",B,Major,B flat,Harmonic Major
B flat Harmonic Major,G sharp Harmonic Minor,2,"[10, 3]",B flat,Harmonic Major,G sharp,Harmonic Minor
B flat Harmonic Major,C Augmented,2,"[0, 3]",B flat,Harmonic Major,C,Augmented
B flat Harmonic Major,B Harmonic Minor,3,"[2, 10, 6]",B flat,Harmonic Major,B,Harmonic Minor
B flat Harmonic Major,B Harmonic Major,3,"[10, 3, 6]",B flat,Harmonic Major,B,Harmonic Major
B flat Harmonic Major,G Octatonic,3,"[2, 10, 5]",B flat,Harmonic Major,G,Octatonic
B flat Harmonic Major,A Harmonic Major,3,"[9, 2, 5]",B flat,Harmonic Major,A,Harmonic Major
B flat Harmonic Major,E flat Altered,3,"[9, 3, 6]",B flat,Harmonic Major,E flat,Altered
B flat Harmonic Major,B Major,3,"[10, 3, 6]",B flat,Harmonic Major,B,Major
B flat Harmonic Major,G sharp Harmonic Major,3,"[0, 10, 3]",B flat,Harmonic Major,G sharp,Harmonic Major
B flat Harmonic Major,F Harmonic Minor,3,"[0, 10, 5]",B flat,Harmonic Major,F,Harmonic Minor
B flat Harmonic Major,E Major,3,"[9, 3, 6]",B flat,Harmonic Major,E,Major
B flat Harmonic Major,F Wholetone,3,"[9, 3, 5]",B flat,Harmonic Major,F,Wholetone
B flat Harmonic Major,F Augmented,3,"[0, 9, 5]",B flat,Harmonic Major,F,Augmented
B flat Harmonic Major,C sharp Altered,3,"[9, 2, 5]",B flat,Harmonic Major,C sharp,Altered
B flat Harmonic Major,D Major,3,"[9, 2, 6]",B flat,Harmonic Major,D,Major
B flat Harmonic Major,A Major,3,"[9, 2, 6]",B flat,Harmonic Major,A,Major
B flat Harmonic Major,G Altered,3,"[10, 3, 5]",B flat,Harmonic Major,G,Altered
B flat Harmonic Major,B flat Altered,3,"[2, 10, 6]",B flat,Harmonic Major,B flat,Altered
B flat Harmonic Major,C Harmonic Major,3,"[0, 2, 5]",B flat,Harmonic Major,C,Harmonic Major
B flat Harmonic Major,E flat Harmonic Major,4,"[10, 2, 3, 5]",B flat,Harmonic Major,E flat,Harmonic Major
B flat Harmonic Major,C Major,4,"[0, 9, 2, 5]",B flat,Harmonic Major,C,Major
B flat Harmonic Major,F Altered,4,"[9, 3, 5, 6]",B flat,Harmonic Major,F,Altered
B flat Harmonic Major,F sharp Major,4,"[10, 3, 5, 6]",B flat,Harmonic Major,F sharp,Major
B flat Harmonic Major,A Harmonic Minor,4,"[0, 9, 2, 5]",B flat,Harmonic Major,A,Harmonic Minor
B flat Harmonic Major,E Harmonic Major,4,"[0, 9, 3, 6]",B flat,Harmonic Major,E,Harmonic Major
B flat Harmonic Major,F sharp Harmonic Major,4,"[2, 10, 5, 6]",B flat,Harmonic Major,F sharp,Harmonic Major
B flat Harmonic Major,F sharp Harmonic Minor,4,"[9, 2, 5, 6]",B flat,Harmonic Major,F sharp,Harmonic Minor
B flat Harmonic Major,E Harmonic Minor,4,"[0, 9, 3, 6]",B flat,Harmonic Major,E,Harmonic Minor
B flat Harmonic Major,C Harmonic Minor,4,"[0, 2, 3, 5]",B flat,Harmonic Major,C,Harmonic Minor
B flat Harmonic Major,D Harmonic Major,4,"[9, 2, 10, 6]",B flat,Harmonic Major,D,Harmonic Major
B flat Harmonic Major,C sharp Harmonic Minor,4,"[0, 9, 3, 6]",B flat,Harmonic Major,C sharp,Harmonic Minor
B flat Harmonic Major,D Harmonic Minor,4,"[9, 2, 10, 5]",B flat,Harmonic Major,D,Harmonic Minor
B flat Harmonic Major,E Altered,4,"[0, 2, 10, 5]",B flat,Harmonic Major,E,Altered
B flat Harmonic Major,F Harmonic Major,4,"[0, 9, 10, 5]",B flat,Harmonic Major,F,Harmonic Major
B flat Harmonic Major,G Augmented,4,"[2, 3, 10, 6]",B flat,Harmonic Major,G,Augmented
B flat Harmonic Major,C Wholetone,4,"[0, 2, 10, 6]",B flat,Harmonic Major,C,Wholetone
B flat Harmonic Major,G Major,4,"[0, 9, 2, 6]",B flat,Harmonic Major,G,Major
B flat Harmonic Major,G sharp Altered,4,"[0, 9, 2, 6]",B flat,Harmonic Major,G sharp,Altered
B flat Harmonic Major,C Altered,4,"[0, 10, 3, 6]",B flat,Harmonic Major,C,Altered
B flat Harmonic Major,G sharp Major,4,"[0, 10, 3, 5]",B flat,Harmonic Major,G sharp,Major
B flat Harmonic Major,F sharp Altered,5,"[0, 9, 2, 10, 6]",B flat,Harmonic Major,F sharp,Altered
B flat Harmonic Major,B Altered,5,"[0, 9, 2, 3, 5]",B flat,Harmonic Major,B,Altered
B flat Harmonic Major,E flat Major,5,"[0, 10, 2, 3, 5]",B flat,Harmonic Major,E flat,Major
B flat Harmonic Major,E flat Harmonic Minor,5,"[10, 2, 3, 5, 6]",B flat,Harmonic Major,E flat,Harmonic Minor
B flat Harmonic Major,C Octatonic,5,"[0, 9, 10, 3, 6]",B flat,Harmonic Major,C,Octatonic
B flat Harmonic Major,C sharp Major,5,"[0, 10, 3, 5, 6]",B flat,Harmonic Major,C sharp,Major
B flat Harmonic Major,G Harmonic Major,5,"[0, 9, 2, 3, 6]",B flat,Harmonic Major,G,Harmonic Major
B flat Harmonic Major,A Altered,5,"[0, 9, 10, 3, 5]",B flat,Harmonic Major,A,Altered
B flat Harmonic Major,B flat Augmented,5,"[9, 2, 10, 5, 6]",B flat,Harmonic Major,B flat,Augmented
B flat Harmonic Major,C sharp Harmonic Major,5,"[0, 9, 3, 5, 6]",B flat,Harmonic Major,C sharp,Harmonic Major
B flat Harmonic Major,F Major,5,"[0, 9, 2, 10, 5]",B flat,Harmonic Major,F,Major
B flat Harmonic Major,B flat Major,6,"[0, 2, 3, 5, 9, 10]",B flat,Harmonic Major,B flat,Major
B flat Harmonic Major,B flat Harmonic Minor,6,"[0, 3, 5, 6, 9, 10]",B flat,Harmonic Major,B flat,Harmonic Minor
B flat Harmonic Major,F Octatonic,6,"[0, 2, 3, 5, 6, 9]",B flat,Harmonic Major,F,Octatonic
B flat Harmonic Major,D Altered,6,"[0, 2, 3, 5, 6, 10]",B flat,Harmonic Major,D,Altered
B flat Harmonic Major,G Harmonic Minor,6,"[0, 2, 3, 6, 9, 10]",B flat,Harmonic Major,G,Harmonic Minor
B Major,C sharp Altered,3,"[1, 11, 4]",B,Major,C sharp,Altered
C sharp Altered,C sharp Major,2,"[1, 5]",C sharp,Altered,C sharp,Major
C sharp Altered,D Altered,2,"[2, 5]",C sharp,Altered,D,Altered
C sharp Altered,C Wholetone,2,"[2, 4]",C sharp,Altered,C,Wholetone
C sharp Altered,C Altered,2,"[1, 4]",C sharp,Altered,C,Altered
C sharp Altered,B flat Harmonic Minor,3,"[1, 5, 9]",C sharp,Altered,B flat,Harmonic Minor
C sharp Altered,F sharp Major,3,"[1, 11, 5]",C sharp,Altered,F sharp,Major
C sharp Altered,E flat Major,3,"[2, 5, 7]",C sharp,Altered,E flat,Major
C sharp Altered,E Harmonic Major,3,"[9, 11, 4]",C sharp,Altered,E,Harmonic Major
C sharp Altered,B Major,3,"[1, 11, 4]",C sharp,Altered,B,Major
C sharp Altered,G sharp Harmonic Major,3,"[1, 4, 7]",C sharp,Altered,G sharp,Harmonic Major
C sharp Altered,E flat Harmonic Minor,3,"[2, 11, 5]",C sharp,Altered,E flat,Harmonic Minor
C sharp Altered,C sharp Harmonic Minor,3,"[1, 4, 9]",C sharp,Altered,C sharp,Harmonic Minor
C sharp Altered,C Augmented,3,"[11, 4, 7]",C sharp,Altered,C,Augmented
C sharp Altered,B flat Harmonic Major,3,"[9, 2, 5]",C sharp,Altered,B flat,Harmonic Major
C sharp Altered,G Augmented,3,"[2, 11, 7]",C sharp,Altered,G,Augmented
C sharp Altered,C sharp Harmonic Major,3,"[1, 5, 9]",C sharp,Altered,C sharp,Harmonic Major
C sharp Altered,G Harmonic Minor,3,"[9, 2, 7]",C sharp,Altered,G,Harmonic Minor
C sharp Altered,G sharp Major,3,"[1, 5, 7]",C sharp,Altered,G sharp,Major
C sharp Altered,B flat Major,4,"[9, 2, 5, 7]",C sharp,Altered,B flat,Major
C sharp Altered,E flat Harmonic Major,4,"[2, 11, 5, 7]",C sharp,Altered,E flat,Harmonic Major
C sharp Altered,B Harmonic Major,4,"[1, 11, 4, 7]",C sharp,Altered,B,Harmonic Major
C sharp Altered,G sharp Harmonic Minor,4,"[1, 11, 4, 7]",C sharp,Altered,G sharp,Harmonic Minor
C sharp Altered,F Altered,4,"[1, 11, 5, 9]",C sharp,Altered,F,Altered
C sharp Altered,F sharp Altered,4,"[9, 2, 4, 7]",C sharp,Altered,F sharp,Altered
C sharp Altered,F Harmonic Minor,4,"[1, 4, 5, 7]",C sharp,Altered,F,Harmonic Minor
C sharp Altered,F sharp Harmonic Major,4,"[1, 2, 11, 5]",C sharp,Altered,F sharp,Harmonic Major
C sharp Altered,E Harmonic Minor,4,"[9, 11, 4, 7]",C sharp,Altered,E,Harmonic Minor
C sharp Altered,C Octatonic,4,"[1, 4, 9, 7]",C sharp,Altered,C,Octatonic
C sharp Altered,C Harmonic Minor,4,"[2, 11, 5, 7]",C sharp,Altered,C,Harmonic Minor
C sharp Altered,E Major,4,"[1, 11, 4, 9]",C sharp,Altered,E,Major
C sharp Altered,F Octatonic,4,"[9, 2, 11, 5]",C sharp,Altered,F,Octatonic
C sharp Altered,E Altered,4,"[2, 4, 5, 7]",C sharp,Altered,E,Altered
C sharp Altered,G Harmonic Major,4,"[9, 2, 11, 7]",C sharp,Altered,G,Harmonic Major
C sharp Altered,F Augmented,4,"[1, 4, 5, 9]",C sharp,Altered,F,Augmented
C sharp Altered,A Altered,4,"[1, 9, 5, 7]",C sharp,Altered,A,Altered
C sharp Altered,B flat Augmented,4,"[1, 2, 5, 9]",C sharp,Altered,B flat,Augmented
C sharp Altered,G Altered,4,"[1, 11, 5, 7]",C sharp,Altered,G,Altered
C sharp Altered,B flat Altered,4,"[1, 2, 11, 4]",C sharp,Altered,B flat,Altered
C sharp Altered,G sharp Altered,4,"[9, 2, 11, 4]",C sharp,Altered,G sharp,Altered
C sharp Altered,B Harmonic Minor,5,"[1, 2, 11, 4, 7]",C sharp,Altered,B,Harmonic Minor
C sharp Altered,E flat Altered,5,"[1, 11, 4, 9, 7]",C sharp,Altered,E flat,Altered
C sharp Altered,A Harmonic Minor,5,"[9, 2, 11, 4, 5]",C sharp,Altered,A,Harmonic Minor
C sharp Altered,B Altered,5,"[9, 2, 11, 5, 7]",C sharp,Altered,B,Altered
C sharp Altered,F sharp Harmonic Minor,5,"[1, 2, 11, 5, 9]",C sharp,Altered,F sharp,Harmonic Minor
C sharp Altered,D Harmonic Major,5,"[1, 2, 4, 9, 7]",C sharp,Altered,D,Harmonic Major
C sharp Altered,F Wholetone,5,"[1, 11, 9, 5, 7]",C sharp,Altered,F,Wholetone
C sharp Altered,A Major,5,"[1, 2, 11, 4, 9]",C sharp,Altered,A,Major
C sharp Altered,F Harmonic Major,5,"[1, 9, 4, 5, 7]",C sharp,Altered,F,Harmonic Major
C sharp Altered,C Harmonic Major,5,"[2, 11, 4, 5, 7]",C sharp,Altered,C,Harmonic Major
C sharp Altered,G Major,5,"[9, 2, 11, 4, 7]",C sharp,Altered,G,Major
C sharp Altered,F Major,5,"[9, 2, 4, 5, 7]",C sharp,Altered,F,Major
C sharp Altered,G Octatonic,6,"[1, 2, 4, 5, 7, 11]",C sharp,Altered,G,Octatonic
C sharp Altered,C Major,6,"[2, 4, 5, 7, 9, 11]",C sharp,Altered,C,Major
C sharp Altered,A Harmonic Major,6,"[1, 2, 4, 5, 9, 11]",C sharp,Altered,A,Harmonic Major
C sharp Altered,D Harmonic Minor,6,"[1, 2, 4, 5, 7, 9]",C sharp,Altered,D,Harmonic Minor
C sharp Altered,D Major,6,"[1, 2, 4, 7, 9, 11]",C sharp,Altered,D,Major
B Major,B flat Augmented,3,"[1, 10, 6]",B,Major,B flat,Augmented
B flat Augmented,G sharp Harmonic Minor,2,"[1, 10]",B flat,Augmented,G sharp,Harmonic Minor
B flat Augmented,E Harmonic Major,2,"[9, 6]",B flat,Augmented,E,Harmonic Major
B flat Augmented,G sharp Harmonic Major,2,"[1, 10]",B flat,Augmented,G sharp,Harmonic Major
B flat Augmented,E Harmonic Minor,2,"[9, 6]",B flat,Augmented,E,Harmonic Minor
B flat Augmented,C Harmonic Minor,2,"[2, 5]",B flat,Augmented,C,Harmonic Minor
B flat Augmented,C Harmonic Major,2,"[2, 5]",B flat,Augmented,C,Harmonic Major
B flat Augmented,E flat Harmonic Major,3,"[2, 10, 5]",B flat,Augmented,E flat,Harmonic Major
B flat Augmented,B Harmonic Major,3,"[1, 10, 6]",B flat,Augmented,B,Harmonic Major
B flat Augmented,C Major,3,"[9, 2, 5]",B flat,Augmented,C,Major
B flat Augmented,E flat Altered,3,"[1, 6, 9]",B flat,Augmented,E flat,Altered
B flat Augmented,A Harmonic Minor,3,"[9, 2, 5]",B flat,Augmented,A,Harmonic Minor
B flat Augmented,B Altered,3,"[9, 2, 5]",B flat,Augmented,B,Altered
B flat Augmented,E flat Major,3,"[2, 10, 5]",B flat,Augmented,E flat,Major
B flat Augmented,B Major,3,"[1, 10, 6]",B flat,Augmented,B,Major
B flat Augmented,F Harmonic Minor,3,"[1, 10, 5]",B flat,Augmented,F,Harmonic Minor
B flat Augmented,E Major,3,"[1, 6, 9]",B flat,Augmented,E,Major
B flat Augmented,C sharp Harmonic Minor,3,"[1, 6, 9]",B flat,Augmented,C sharp,Harmonic Minor
B flat Augmented,E Altered,3,"[2, 10, 5]",B flat,Augmented,E,Altered
B flat Augmented,G Harmonic Major,3,"[9, 2, 6]",B flat,Augmented,G,Harmonic Major
B flat Augmented,F Wholetone,3,"[1, 5, 9]",B flat,Augmented,F,Wholetone
B flat Augmented,F Augmented,3,"[1, 5, 9]",B flat,Augmented,F,Augmented
B flat Augmented,G Altered,3,"[1, 10, 5]",B flat,Augmented,G,Altered
B flat Augmented,G Augmented,3,"[2, 10, 6]",B flat,Augmented,G,Augmented
B flat Augmented,C Wholetone,3,"[2, 10, 6]",B flat,Augmented,C,Wholetone
B flat Augmented,G Major,3,"[9, 2, 6]",B flat,Augmented,G,Major
B flat Augmented,G sharp Altered,3,"[9, 2, 6]",B flat,Augmented,G sharp,Altered
B flat Augmented,C Altered,3,"[1, 10, 6]",B flat,Augmented,C,Altered
B flat Augmented,G sharp Major,3,"[1, 10, 5]",B flat,Augmented,G sharp,Major
B flat Augmented,B flat Major,4,"[9, 2, 10, 5]",B flat,Augmented,B flat,Major
B flat Augmented,B Harmonic Minor,4,"[1, 2, 10, 6]",B flat,Augmented,B,Harmonic Minor
B flat Augmented,G Octatonic,4,"[1, 2, 10, 5]",B flat,Augmented,G,Octatonic
B flat Augmented,F Altered,4,"[1, 5, 6, 9]",B flat,Augmented,F,Altered
B flat Augmented,A Harmonic Major,4,"[1, 2, 5, 9]",B flat,Augmented,A,Harmonic Major
B flat Augmented,F sharp Major,4,"[1, 10, 5, 6]",B flat,Augmented,F sharp,Major
B flat Augmented,F sharp Altered,4,"[9, 2, 10, 6]",B flat,Augmented,F sharp,Altered
B flat Augmented,E flat Harmonic Minor,4,"[2, 10, 5, 6]",B flat,Augmented,E flat,Harmonic Minor
B flat Augmented,C Octatonic,4,"[1, 10, 6, 9]",B flat,Augmented,C,Octatonic
B flat Augmented,F Octatonic,4,"[9, 2, 5, 6]",B flat,Augmented,F,Octatonic
B flat Augmented,C sharp Major,4,"[1, 10, 5, 6]",B flat,Augmented,C sharp,Major
B flat Augmented,A Altered,4,"[1, 10, 5, 9]",B flat,Augmented,A,Altered
B flat Augmented,C sharp Altered,4,"[1, 2, 5, 9]",B flat,Augmented,C sharp,Altered
B flat Augmented,D Major,4,"[1, 2, 6, 9]",B flat,Augmented,D,Major
B flat Augmented,A Major,4,"[1, 2, 6, 9]",B flat,Augmented,A,Major
B flat Augmented,D Altered,4,"[2, 10, 5, 6]",B flat,Augmented,D,Altered
B flat Augmented,F Harmonic Major,4,"[1, 10, 5, 9]",B flat,Augmented,F,Harmonic Major
B flat Augmented,B flat Altered,4,"[1, 2, 10, 6]",B flat,Augmented,B flat,Altered
B flat Augmented,C sharp Harmonic Major,4,"[1, 5, 6, 9]",B flat,Augmented,C sharp,Harmonic Major
B flat Augmented,G Harmonic Minor,4,"[9, 2, 10, 6]",B flat,Augmented,G,Harmonic Minor
B flat Augmented,F Major,4,"[9, 2, 10, 5]",B flat,Augmented,F,Major
B flat Augmented,B flat Harmonic Minor,5,"[1, 10, 5, 6, 9]",B flat,Augmented,B flat,Harmonic Minor
B flat Augmented,F sharp Harmonic Major,5,"[1, 2, 10, 5, 6]",B flat,Augmented,F sharp,Harmonic Major
B flat Augmented,F sharp Harmonic Minor,5,"[1, 2, 5, 6, 9]",B flat,Augmented,F sharp,Harmonic Minor
B flat Augmented,D Harmonic Major,5,"[1, 2, 10, 6, 9]",B flat,Augmented,D,Harmonic Major
B flat Augmented,D Harmonic Minor,5,"[1, 2, 10, 5, 9]",B flat,Augmented,D,Harmonic Minor
B flat Augmented,B flat Harmonic Major,5,"[9, 2, 10, 5, 6]",B flat,Augmented,B flat,Harmonic Major
B Major,F Harmonic Major,3,"[1, 10, 4]",B,Major,F,Harmonic Major
F Harmonic Major,E flat Harmonic Minor,2,"[10, 5]",F,Harmonic Major,E flat,Harmonic Minor
F Harmonic Major,G Augmented,2,"[10, 7]",F,Harmonic Major,G,Augmented
